match_id,patch,player,rank,champion,role,win,duration_min,first_tower,first_dragon,first_baron,first_riftherald,dragon_kills,baron_kills,tower_kills,inhibitor_kills,dragon_adv,baron_adv,tower_adv,kills,deaths,assists,kda,damage,gold,cs,vision_score
TR1_1677972335,16.01,İGOR4554,Bronze,Warwick,UTILITY,0,30.316666666666666,0,0,0,1,0,0,3,0,-4,-1,-8,8,12,5,1.0833333333333333,19108,12371,106,33
TR1_1677921744,16.01,İGOR4554,Bronze,Mel,BOTTOM,1,46.833333333333336,1,1,1,1,4,1,11,4,1,-2,5,17,10,3,2.0,36697,19915,232,36
TR1_1677731439,16.01,İGOR4554,Bronze,Shaco,JUNGLE,1,39.233333333333334,0,0,1,0,2,1,8,1,-2,1,-2,14,10,12,2.6,24528,16170,224,52
TR1_1677720117,16.01,İGOR4554,Bronze,Illaoi,MIDDLE,0,25.183333333333334,0,1,0,0,1,0,2,0,-1,0,-9,0,7,1,0.14285714285714285,9021,6239,133,10
TR1_1677706084,16.01,İGOR4554,Bronze,Fizz,MIDDLE,0,27.166666666666668,1,0,0,0,0,0,3,0,-4,0,-4,2,7,2,0.5714285714285714,9162,8054,110,10
TR1_1677684437,16.01,İGOR4554,Bronze,Mel,MIDDLE,1,39.4,0,1,0,0,5,1,8,1,5,0,1,8,10,8,1.6,21567,14919,232,37
TR1_1677671142,16.01,İGOR4554,Bronze,Malphite,MIDDLE,1,22.05,1,1,0,1,3,0,7,1,3,0,6,3,1,4,7.0,6310,6756,69,6
TR1_1677520078,16.01,İGOR4554,Bronze,Warwick,MIDDLE,1,37.65,0,0,1,1,4,2,10,2,2,2,4,12,7,10,3.142857142857143,27060,17554,205,36
TR1_1677514078,16.01,İGOR4554,Bronze,Volibear,MIDDLE,0,16.183333333333334,0,0,0,0,0,0,0,0,-2,0,-3,1,5,0,0.2,8317,4081,67,4
TR1_1677511477,16.01,İGOR4554,Bronze,Mel,MIDDLE,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,154,671,6,0
TR1_1677503364,16.01,İGOR4554,Bronze,Mel,UTILITY,1,27.8,1,1,1,0,3,1,8,1,2,1,6,4,4,15,4.75,16719,10018,47,46
TR1_1677495164,16.01,İGOR4554,Bronze,Mel,UTILITY,0,28.55,0,1,0,0,1,0,2,0,-2,0,-5,4,6,7,1.8333333333333333,23102,9512,51,44
TR1_1677427150,16.01,İGOR4554,Bronze,Mel,UTILITY,0,25.633333333333333,0,0,0,0,0,0,0,0,-3,0,-10,5,8,5,1.25,15508,7654,51,23
TR1_1677418594,16.01,İGOR4554,Bronze,Mel,UTILITY,0,29.9,0,0,0,0,1,0,2,0,-2,-1,-7,16,11,7,2.090909090909091,25615,13629,75,39
TR1_1677407526,16.01,İGOR4554,Bronze,Mel,UTILITY,0,38.516666666666666,0,1,0,1,3,0,5,0,1,-2,-5,7,11,13,1.8181818181818181,27386,13696,104,50
TR1_1677395366,16.01,İGOR4554,Bronze,Volibear,UTILITY,0,33.1,0,0,0,0,1,0,2,0,-3,-1,-12,5,14,11,1.1428571428571428,20552,10456,52,30
TR1_1677385346,16.01,İGOR4554,Bronze,Mel,UTILITY,1,22.5,1,0,0,1,1,0,7,1,-1,0,5,3,6,5,1.3333333333333333,9440,7125,43,29
TR1_1677369787,16.01,İGOR4554,Bronze,Mel,UTILITY,1,29.85,1,0,0,1,0,0,10,1,-4,-1,7,6,15,14,1.3333333333333333,22713,11789,108,24
TR1_1677358071,16.01,İGOR4554,Bronze,Volibear,UTILITY,1,24.0,1,1,0,0,2,0,11,4,2,0,11,10,4,10,5.0,17840,10518,49,19
TR1_1677338779,16.01,İGOR4554,Bronze,Mel,UTILITY,1,30.383333333333333,1,1,0,1,3,0,11,3,2,0,8,5,8,15,2.5,22999,10771,60,38
TR1_1677322180,16.01,İGOR4554,Bronze,Malphite,UTILITY,0,30.216666666666665,1,0,0,1,2,0,5,0,-1,-1,-4,2,13,7,0.6923076923076923,18025,8412,52,41
TR1_1675815546,15.24,İGOR4554,Bronze,Warwick,MIDDLE,0,34.25,1,1,0,0,4,0,4,0,3,0,-5,7,7,7,2.0,27202,13398,204,15
TR1_1675812055,15.24,İGOR4554,Bronze,Shaco,JUNGLE,0,23.35,0,0,0,0,0,0,1,0,-2,0,-10,0,6,2,0.3333333333333333,8229,6454,110,4
TR1_1675802735,15.24,İGOR4554,Bronze,Viego,JUNGLE,0,35.46666666666667,0,0,0,0,0,0,2,0,-4,-1,-9,2,13,9,0.8461538461538461,16741,11442,163,12
TR1_1675476777,15.24,İGOR4554,Bronze,Malphite,MIDDLE,0,29.6,0,1,0,1,1,0,3,0,-2,0,-5,3,6,6,1.5,19050,9232,148,16
TR1_1675466828,15.24,İGOR4554,Bronze,Warwick,MIDDLE,1,34.13333333333333,0,1,1,1,3,1,10,2,2,1,5,14,5,8,4.4,34534,16777,192,16
TR1_1675453944,15.24,İGOR4554,Bronze,Warwick,JUNGLE,0,34.15,0,0,1,0,1,1,3,0,-3,1,-8,8,9,7,1.6666666666666667,21962,13819,174,12
TR1_1675442074,15.24,İGOR4554,Bronze,Mel,UTILITY,1,35.06666666666667,0,1,1,1,4,1,10,2,4,1,-1,8,6,12,3.3333333333333335,26229,13321,86,39
TR1_1675426879,15.24,İGOR4554,Bronze,Yuumi,UTILITY,0,29.05,1,0,0,1,1,0,4,0,-2,0,-7,1,10,8,0.9,8512,6878,10,11
TR1_1675301578,15.24,İGOR4554,Bronze,Mel,UTILITY,0,32.11666666666667,1,0,0,0,1,0,4,0,-2,0,-3,2,8,11,1.625,14237,10479,94,49
TR1_1675294118,15.24,İGOR4554,Bronze,Malphite,UTILITY,0,37.46666666666667,0,1,0,0,3,0,5,0,1,-1,-5,5,10,7,1.2,16912,12077,74,50
TR1_1675286267,15.24,İGOR4554,Bronze,Mel,UTILITY,1,30.7,1,1,1,1,3,1,12,4,3,1,9,8,8,10,2.25,20697,10127,43,41
TR1_1675280309,15.24,İGOR4554,Bronze,Mel,UTILITY,1,30.133333333333333,1,1,0,1,4,0,11,3,4,0,10,11,2,10,10.5,23866,11110,68,29
TR1_1675272344,15.24,İGOR4554,Bronze,Shaco,JUNGLE,1,42.18333333333333,0,0,0,1,3,1,10,3,0,0,4,12,7,12,3.4285714285714284,31970,17263,245,24
TR1_1675063350,15.24,İGOR4554,Bronze,Mel,UTILITY,1,28.033333333333335,1,1,1,1,2,1,12,3,1,1,11,13,4,9,5.5,23815,11719,44,29
TR1_1675049333,15.24,İGOR4554,Bronze,Warwick,JUNGLE,0,31.816666666666666,0,1,0,0,3,0,5,0,2,0,-6,9,10,6,1.5,21983,13432,152,18
TR1_1675036926,15.24,İGOR4554,Bronze,Volibear,JUNGLE,0,28.083333333333332,0,0,0,0,0,0,0,0,-3,0,-13,6,9,3,1.0,12879,9076,107,9
TR1_1675023987,15.24,İGOR4554,Bronze,Shaco,JUNGLE,0,33.4,0,1,0,0,3,0,4,0,2,0,-5,8,10,10,1.8,21319,12443,162,9
TR1_1675011446,15.24,İGOR4554,Bronze,Volibear,JUNGLE,0,30.183333333333334,0,1,0,1,1,0,4,0,-2,0,0,5,8,11,2.0,22273,12027,157,14
TR1_1674699131,15.24,İGOR4554,Bronze,Malphite,JUNGLE,1,30.016666666666666,1,1,1,1,3,1,10,4,3,1,9,3,2,6,4.5,13169,11537,213,10
TR1_1674682485,15.24,İGOR4554,Bronze,Warwick,MIDDLE,0,39.8,0,1,1,1,2,1,6,0,-2,1,-3,18,13,13,2.3846153846153846,56893,20580,189,20
TR1_1674666859,15.24,İGOR4554,Bronze,Shaco,JUNGLE,1,38.916666666666664,1,0,1,0,4,2,8,1,3,2,-3,5,8,14,2.375,20376,14857,223,10
TR1_1674660075,15.24,İGOR4554,Bronze,Mel,UTILITY,0,24.1,0,1,0,0,2,0,5,0,1,0,1,1,7,4,0.7142857142857143,7886,6910,47,28
TR1_1674650045,15.24,İGOR4554,Bronze,Mel,UTILITY,0,29.15,0,0,0,0,2,0,2,0,0,-1,-4,7,10,5,1.2,17576,9723,64,41
TR1_1674643293,15.24,İGOR4554,Bronze,Warwick,JUNGLE,0,15.316666666666666,0,0,0,0,0,0,0,0,-1,0,-2,4,6,0,0.6666666666666666,7819,5470,63,8
TR1_1673721695,15.24,İGOR4554,Bronze,Shaco,JUNGLE,1,33.78333333333333,1,0,1,0,3,1,11,4,2,1,6,10,7,7,2.4285714285714284,18512,13963,170,14
TR1_1673711034,15.24,İGOR4554,Bronze,Malphite,UTILITY,0,16.566666666666666,0,0,0,0,0,0,0,0,-2,0,-2,3,5,3,1.2,6951,5244,23,8
TR1_1673693806,15.24,İGOR4554,Bronze,Mel,UTILITY,1,50.266666666666666,0,1,0,0,5,0,12,6,3,-2,7,16,9,15,3.4444444444444446,52291,20963,191,57
TR1_1673688475,15.24,İGOR4554,Bronze,Mel,TOP,0,22.0,0,0,0,0,0,0,2,0,-3,0,-4,3,3,3,2.0,10906,7634,115,9
TR1_1673401090,15.24,İGOR4554,Bronze,Warwick,JUNGLE,1,31.9,1,0,1,1,1,1,13,5,-2,1,12,12,6,14,4.333333333333333,28755,14040,132,20
TR1_1672511269,15.24,İGOR4554,Bronze,Warwick,JUNGLE,1,43.6,1,0,0,1,3,2,11,4,0,1,7,21,9,17,4.222222222222222,70727,23844,242,20
TR1_1704722248,16.07,volibear444,Silver,Kayn,JUNGLE,0,23.366666666666667,0,0,0,0,0,0,3,0,-4,0,-8,3,5,4,1.4,11523,9531,166,12
TR1_1704706782,16.07,volibear444,Silver,Kayn,JUNGLE,1,43.81666666666667,1,1,0,1,5,1,10,1,4,0,5,11,9,8,2.111111111111111,43951,18629,282,24
TR1_1704681574,16.07,volibear444,Silver,Kayn,JUNGLE,0,35.03333333333333,1,0,0,0,0,0,7,0,-5,0,-1,6,9,3,1.0,20722,14930,252,30
TR1_1704443605,16.07,volibear444,Silver,Kayn,JUNGLE,0,43.25,1,1,0,1,3,0,7,0,-1,-2,0,10,13,4,1.0769230769230769,32906,19878,299,25
TR1_1704438026,16.07,volibear444,Silver,Morgana,UTILITY,0,28.15,0,0,0,1,0,0,3,0,-4,0,-6,2,11,6,0.7272727272727273,15269,8434,39,43
TR1_1704424522,16.07,volibear444,Silver,Warwick,JUNGLE,1,28.616666666666667,1,1,0,1,3,0,8,1,2,0,5,7,8,8,1.875,24684,13519,183,10
TR1_1704409989,16.07,volibear444,Silver,Kayn,JUNGLE,1,35.8,1,0,0,1,2,1,10,1,-1,0,6,11,8,9,2.5,29856,17699,286,22
TR1_1704396520,16.07,volibear444,Silver,Kayn,JUNGLE,0,29.4,0,0,0,1,1,0,4,0,-2,-1,-4,12,4,8,5.0,32635,15561,206,14
TR1_1704380956,16.07,volibear444,Silver,Kayn,JUNGLE,1,31.466666666666665,0,1,1,1,3,1,8,1,2,1,4,22,7,6,4.0,40344,17895,232,21
TR1_1704364461,16.07,volibear444,Silver,Kayn,JUNGLE,1,42.21666666666667,1,1,0,0,4,0,7,1,1,-1,0,25,13,9,2.6153846153846154,48628,21106,229,24
TR1_1704324930,16.07,volibear444,Silver,Kayn,JUNGLE,1,31.2,1,1,1,1,4,1,8,2,4,1,5,21,5,8,5.8,42580,18396,206,21
TR1_1704318265,16.07,volibear444,Silver,Darius,TOP,1,27.316666666666666,1,1,0,1,3,0,10,2,3,0,9,4,4,5,2.25,22160,9778,178,33
TR1_1704300723,16.07,volibear444,Silver,Kayn,JUNGLE,0,34.766666666666666,0,0,0,0,0,0,3,0,-4,0,-7,11,7,10,3.0,37869,16992,233,24
TR1_1704294501,16.07,volibear444,Silver,Warwick,JUNGLE,0,23.683333333333334,0,1,0,0,1,0,1,0,-1,-1,-12,3,11,4,0.6363636363636364,8248,8521,126,8
TR1_1704095244,16.07,volibear444,Silver,Kayn,JUNGLE,1,41.916666666666664,1,1,0,0,4,1,10,3,1,0,5,18,13,7,1.9230769230769231,50659,21499,259,21
TR1_1704077262,16.07,volibear444,Silver,Kayn,JUNGLE,1,44.46666666666667,0,1,1,1,3,1,10,2,0,0,2,21,12,13,2.8333333333333335,61463,21847,260,27
TR1_1704065486,16.07,volibear444,Silver,Kayn,JUNGLE,0,28.983333333333334,0,1,0,0,3,0,8,2,2,-1,0,9,10,10,1.9,23692,13317,201,9
TR1_1704047890,16.07,volibear444,Silver,Lux,UTILITY,1,26.5,1,0,1,0,3,1,10,1,2,1,9,6,7,13,2.7142857142857144,16808,10152,54,60
TR1_1704041540,16.07,volibear444,Silver,Kayn,JUNGLE,1,30.033333333333335,0,0,0,0,0,0,6,1,-4,-1,2,10,9,5,1.6666666666666667,22959,13880,190,12
TR1_1704032966,16.07,volibear444,Silver,Kayn,JUNGLE,1,21.25,1,1,0,1,3,0,8,1,3,0,8,6,0,2,8.0,6136,9411,165,14
TR1_1704010711,16.07,volibear444,Silver,Darius,TOP,0,25.95,0,0,0,1,0,0,1,0,-3,0,-10,5,6,1,1.0,18231,9537,185,19
TR1_1704006689,16.07,volibear444,Silver,Warwick,JUNGLE,1,16.883333333333333,1,1,0,1,2,0,2,0,2,0,2,7,4,4,2.75,8471,8352,103,8
TR1_1703995886,16.07,volibear444,Silver,Kayn,JUNGLE,0,41.18333333333333,0,0,1,0,1,1,11,2,-3,0,0,12,9,4,1.7777777777777777,35235,19726,311,29
TR1_1703826342,16.07,volibear444,Silver,Nautilus,UTILITY,0,24.35,0,0,0,0,0,0,0,0,-2,0,-9,1,13,12,1.0,9265,6650,13,38
TR1_1703817730,16.07,volibear444,Silver,Nautilus,UTILITY,1,28.216666666666665,1,1,1,0,4,1,11,3,4,1,8,2,10,24,2.6,13419,9377,23,40
TR1_1703658776,16.07,volibear444,Silver,Kayn,JUNGLE,0,39.516666666666666,1,0,0,1,3,0,6,0,1,-1,-3,16,10,1,1.7,40987,17938,269,25
TR1_1703649301,16.07,volibear444,Silver,Lux,UTILITY,0,36.15,0,0,1,0,0,1,2,0,-4,0,-9,10,13,11,1.6153846153846154,33109,13905,89,54
TR1_1703637524,16.07,volibear444,Silver,Nocturne,JUNGLE,0,33.516666666666666,1,1,0,1,3,0,6,0,1,0,-4,12,7,9,3.0,26290,16240,224,24
TR1_1703626090,16.07,volibear444,Silver,Lux,UTILITY,0,46.93333333333333,1,0,0,0,2,1,8,1,-2,0,-3,7,12,23,2.5,48342,15441,66,125
TR1_1703615265,16.07,volibear444,Silver,Kayn,JUNGLE,1,38.93333333333333,1,1,0,1,4,0,9,1,2,-2,1,18,12,5,1.9166666666666667,45091,20460,266,22
TR1_1703596094,16.07,volibear444,Silver,Kayn,JUNGLE,0,18.833333333333332,0,0,0,0,0,0,0,0,-2,0,-5,0,5,1,0.2,4215,5674,116,8
TR1_1703587392,16.07,volibear444,Silver,Kayn,JUNGLE,1,36.2,0,0,1,0,3,2,11,3,1,2,7,15,12,4,1.5833333333333333,32294,17536,265,22
TR1_1703581446,16.07,volibear444,Silver,Lux,UTILITY,1,29.666666666666668,1,0,1,1,2,1,7,1,0,1,3,5,7,16,3.0,17860,9860,46,63
TR1_1703574046,16.07,volibear444,Silver,Kayn,JUNGLE,1,38.833333333333336,1,1,0,0,3,0,12,3,1,-1,4,6,11,6,1.0909090909090908,28407,16812,290,27
TR1_1703568320,16.07,volibear444,Silver,Kayn,JUNGLE,1,33.11666666666667,1,1,1,0,5,1,12,4,5,1,10,17,7,5,3.142857142857143,34746,17601,220,21
TR1_1703560840,16.07,volibear444,Silver,Lux,UTILITY,0,40.45,1,1,1,1,4,2,7,0,2,2,-1,11,15,9,1.3333333333333333,28722,14917,98,80
TR1_1703362795,16.07,volibear444,Silver,Kayn,JUNGLE,0,32.28333333333333,0,1,0,0,2,0,4,0,0,-1,-6,3,9,6,1.0,18959,12473,230,16
TR1_1703358160,16.07,volibear444,Silver,Kayn,JUNGLE,1,38.833333333333336,0,1,0,0,4,0,11,2,3,0,5,8,11,8,1.4545454545454546,28668,17166,296,21
TR1_1703356892,16.07,volibear444,Silver,Kayn,JUNGLE,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,603,4,0
TR1_1703351740,16.07,volibear444,Silver,Kayn,JUNGLE,0,30.533333333333335,0,0,0,1,0,0,3,0,-4,0,-8,3,3,7,3.3333333333333335,22810,13757,246,15
TR1_1703348393,16.07,volibear444,Silver,Lux,UTILITY,1,39.56666666666667,1,0,1,1,4,2,13,4,2,2,10,3,9,25,3.111111111111111,30890,12765,65,93
TR1_1703343559,16.07,volibear444,Silver,Warwick,JUNGLE,1,24.983333333333334,1,1,1,0,4,1,6,0,4,1,3,10,1,11,21.0,22653,13233,211,13
TR1_1703338691,16.07,volibear444,Silver,Yone,MIDDLE,1,27.116666666666667,0,1,1,0,2,1,10,1,0,1,7,11,3,13,8.0,37122,13666,196,24
TR1_1703152972,16.07,volibear444,Silver,Morgana,UTILITY,1,27.883333333333333,1,1,1,1,4,1,8,1,4,1,4,3,10,7,1.0,12988,8082,42,17
TR1_1703148504,16.07,volibear444,Silver,Kayn,JUNGLE,1,34.2,0,1,1,1,4,1,10,2,4,1,6,17,7,2,2.7142857142857144,38310,18419,249,17
TR1_1703143466,16.07,volibear444,Silver,Kayn,JUNGLE,0,28.983333333333334,0,0,0,0,0,0,3,0,-4,-1,-8,8,8,1,1.125,16190,11774,192,15
TR1_1703137679,16.07,volibear444,Silver,MasterYi,JUNGLE,1,33.016666666666666,1,1,1,1,3,1,8,1,1,1,6,7,6,10,2.8333333333333335,22782,14631,252,20
TR1_1703132926,16.07,volibear444,Silver,Lux,UTILITY,1,37.81666666666667,0,1,0,1,3,0,8,1,1,-1,0,8,10,24,3.2,33284,13668,70,98
TR1_1703127810,16.07,volibear444,Silver,Kayn,JUNGLE,1,38.6,1,1,1,1,4,2,10,2,3,2,7,14,9,5,2.111111111111111,35434,18904,300,24
TR1_1703127346,16.07,volibear444,Silver,Kayn,JUNGLE,0,17.283333333333335,0,0,0,0,0,0,0,0,-3,0,-3,4,3,0,1.3333333333333333,7615,7304,116,4
TR1_1703091993,16.07,volibear444,Silver,Kayn,JUNGLE,1,48.95,0,1,0,0,3,2,11,2,-1,1,3,20,9,10,3.3333333333333335,66637,24609,348,25
TR1_1703087144,16.07,volibear444,Silver,Kayn,JUNGLE,1,33.61666666666667,1,0,1,0,3,1,10,2,1,1,7,14,5,4,3.6,36477,16525,250,19
TR1_1703080346,16.07,volibear444,Silver,Kayn,JUNGLE,1,26.216666666666665,1,1,0,1,4,0,9,1,4,-1,8,13,5,5,3.6,23064,14108,205,12
TR1_1702821529,16.07,volibear444,Silver,Kayn,JUNGLE,1,33.583333333333336,1,1,0,0,4,0,9,1,4,0,7,14,5,12,5.2,35946,18283,284,27
TR1_1702811478,16.07,volibear444,Silver,Kayn,JUNGLE,0,35.46666666666667,0,1,0,0,3,0,4,0,1,-1,-7,9,9,11,2.2222222222222223,31117,16922,256,24
TR1_1702802189,16.07,volibear444,Silver,Lux,UTILITY,0,28.383333333333333,0,1,0,1,2,0,1,0,0,-1,-10,5,9,7,1.3333333333333333,23493,11022,50,61
TR1_1702787255,16.07,volibear444,Silver,Kayn,JUNGLE,1,36.166666666666664,1,0,1,0,4,2,10,2,3,2,6,20,6,7,4.5,56653,20392,250,25
TR1_1702535744,16.07,volibear444,Silver,Kayn,JUNGLE,0,22.7,0,1,0,0,2,0,2,0,1,0,-7,6,7,2,1.1428571428571428,11615,11495,157,11
TR1_1702523446,16.07,volibear444,Silver,Kayn,JUNGLE,1,36.28333333333333,1,1,1,1,4,1,9,1,3,1,5,23,8,6,3.625,43700,22963,275,27
TR1_1702512602,16.07,volibear444,Silver,Kayn,JUNGLE,0,33.28333333333333,0,1,0,0,4,0,5,1,3,-1,-6,5,8,4,1.125,22121,12360,209,18
TR1_1702500179,16.07,volibear444,Silver,Kayn,JUNGLE,0,36.13333333333333,0,1,0,1,3,0,5,0,1,-2,-5,5,9,10,1.6666666666666667,26835,15792,265,20
TR1_1702486681,16.07,volibear444,Silver,Kayn,JUNGLE,1,24.383333333333333,0,1,0,0,1,0,5,0,-1,0,2,8,3,7,5.0,16596,12332,198,16
TR1_1702472795,16.07,volibear444,Silver,Kayn,JUNGLE,1,33.18333333333333,1,1,1,0,4,2,13,5,3,2,13,16,5,4,4.0,37638,18211,252,23
TR1_1702457472,16.07,volibear444,Silver,Kayn,JUNGLE,0,32.1,0,0,0,0,0,0,1,0,-4,-1,-9,12,7,3,2.142857142857143,30824,15742,196,18
TR1_1702261223,16.07,volibear444,Silver,Kayn,JUNGLE,1,56.9,1,1,1,0,4,3,11,1,-1,1,1,23,12,8,2.5833333333333335,65593,24296,326,41
TR1_1702249602,16.07,volibear444,Silver,Kayn,JUNGLE,1,28.75,1,1,1,0,4,1,12,4,4,1,11,13,2,7,10.0,25215,15171,249,19
TR1_1702237096,16.07,volibear444,Silver,Kayn,JUNGLE,0,33.36666666666667,0,1,0,0,1,0,3,0,-3,-1,-7,10,7,3,1.8571428571428572,33629,15779,247,17
TR1_1702220696,16.07,volibear444,Silver,Warwick,JUNGLE,0,38.31666666666667,0,0,1,1,2,1,6,0,-1,0,-3,16,11,12,2.5454545454545454,46502,20067,221,19
TR1_1702204987,16.07,volibear444,Silver,Kayn,JUNGLE,1,34.63333333333333,1,1,1,1,3,1,11,3,1,1,8,13,7,0,1.8571428571428572,23828,16911,267,18
TR1_1702196721,16.07,volibear444,Silver,Kayn,JUNGLE,1,20.966666666666665,1,1,0,1,3,0,9,1,3,0,9,7,1,5,12.0,10172,10646,183,12
TR1_1702185675,16.07,volibear444,Silver,Kayn,JUNGLE,0,27.816666666666666,0,1,0,0,1,0,2,0,-2,0,-7,6,9,2,0.8888888888888888,16916,10715,196,14
TR1_1702000400,16.07,volibear444,Silver,Kayn,JUNGLE,0,18.916666666666668,1,0,0,1,0,0,3,0,-2,0,2,1,6,1,0.3333333333333333,4349,7562,144,7
TR1_1701986902,16.07,volibear444,Silver,Kayn,JUNGLE,0,34.36666666666667,0,0,0,0,2,0,5,0,-1,-1,-5,17,10,8,2.5,45974,19896,244,17
TR1_1701971907,16.07,volibear444,Silver,Lux,UTILITY,0,30.95,0,1,0,0,2,0,2,0,0,0,-7,8,7,11,2.7142857142857144,32910,11662,85,56
TR1_1701966237,16.07,volibear444,Silver,Kayn,JUNGLE,0,15.95,0,0,0,0,0,0,0,0,-1,0,-3,1,8,3,0.5,4953,5573,91,5
TR1_1701959081,16.07,volibear444,Silver,Kayn,JUNGLE,1,22.966666666666665,1,1,0,0,2,0,8,1,1,0,5,7,1,8,15.0,14972,11467,213,14
TR1_1701946813,16.07,volibear444,Silver,Warwick,JUNGLE,1,23.216666666666665,1,1,1,1,3,1,11,3,3,1,11,10,1,1,11.0,9252,11069,169,12
TR1_1701943226,16.07,volibear444,Silver,Yone,MIDDLE,0,20.633333333333333,0,0,0,0,0,0,0,0,-3,0,-9,2,10,4,0.6,14792,7073,115,6
TR1_1701934025,16.07,volibear444,Silver,Kayn,JUNGLE,0,32.96666666666667,0,1,0,0,2,0,2,0,-1,0,-5,14,10,2,1.6,28270,15923,256,19
TR1_1701797067,16.06,volibear444,Silver,Warwick,JUNGLE,0,32.88333333333333,1,1,0,1,5,0,3,0,5,0,-7,11,10,7,1.8,30327,15864,216,10
TR1_1701788230,16.06,volibear444,Silver,Warwick,JUNGLE,1,32.28333333333333,1,0,1,0,2,1,9,1,0,1,7,10,8,9,2.375,20773,15615,245,17
TR1_1701775529,16.06,volibear444,Silver,Kayn,JUNGLE,0,32.416666666666664,1,0,0,1,1,0,5,0,-2,-1,-5,6,14,2,0.5714285714285714,23367,13294,201,9
TR1_1701766484,16.06,volibear444,Silver,Kayn,JUNGLE,0,35.63333333333333,0,0,1,0,2,1,6,0,0,1,-5,32,13,3,2.6923076923076925,73131,24102,252,21
TR1_1701750827,16.06,volibear444,Silver,Kayn,JUNGLE,1,30.883333333333333,1,1,1,1,4,1,9,1,4,1,7,10,10,3,1.3,21873,15024,244,15
TR1_1701740670,16.06,volibear444,Silver,Kayn,JUNGLE,0,32.416666666666664,1,1,0,1,2,0,6,0,0,-1,-5,7,9,8,1.6666666666666667,29618,15788,246,18
TR1_1701734560,16.06,volibear444,Silver,Volibear,JUNGLE,0,18.65,0,0,0,0,0,0,0,0,-2,0,-4,2,6,2,0.6666666666666666,8524,6716,116,9
TR1_1701724650,16.06,volibear444,Silver,Yone,MIDDLE,0,1.2833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,585,3,0
TR1_1701714876,16.06,volibear444,Silver,Kayn,JUNGLE,1,37.06666666666667,0,1,0,1,4,1,9,5,2,0,5,12,7,6,2.5714285714285716,27632,16756,261,25
TR1_1701709394,16.06,volibear444,Silver,Kayn,JUNGLE,0,26.966666666666665,1,1,0,0,2,0,4,0,0,-1,-3,7,12,1,0.6666666666666666,16732,10631,160,10
TR1_1701701304,16.06,volibear444,Silver,Blitzcrank,UTILITY,1,36.15,1,1,1,1,3,2,11,3,1,2,8,1,14,20,1.5,13805,10475,47,96
TR1_1701380893,16.06,volibear444,Silver,Kayn,JUNGLE,0,35.916666666666664,0,1,0,1,3,0,9,1,1,-1,-1,26,10,8,3.4,61488,21397,215,21
TR1_1701337455,16.06,volibear444,Silver,Kayn,JUNGLE,0,28.116666666666667,1,1,0,1,1,0,5,0,-2,-1,-3,4,8,5,1.125,15210,10674,177,18
TR1_1700618210,16.06,volibear444,Silver,Darius,JUNGLE,0,27.266666666666666,0,1,0,0,1,0,4,0,-2,-1,-6,1,14,3,0.2857142857142857,11090,9111,144,8
TR1_1700609802,16.06,volibear444,Silver,Kayn,JUNGLE,1,21.116666666666667,1,1,0,0,2,0,10,2,2,0,10,5,4,3,2.0,8316,8626,153,10
TR1_1700599117,16.06,volibear444,Silver,Warwick,JUNGLE,0,38.15,0,0,1,0,3,2,6,0,1,2,-4,13,8,6,2.375,29673,17692,238,16
TR1_1700591422,16.06,volibear444,Silver,Kayn,JUNGLE,0,33.43333333333333,0,1,0,0,2,0,4,0,-1,-2,-6,3,13,6,0.6923076923076923,19613,12705,210,16
TR1_1700590369,16.06,volibear444,Silver,Kayn,JUNGLE,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,622,5,1
TR1_1700583433,16.06,volibear444,Silver,Lux,UTILITY,0,31.6,0,0,0,0,1,0,4,0,-2,-1,-4,5,11,8,1.1818181818181819,18817,11270,76,74
TR1_1700579055,16.06,volibear444,Silver,Warwick,JUNGLE,1,31.316666666666666,1,1,1,1,3,2,11,4,1,2,10,13,7,8,3.0,27853,15773,204,13
TR1_1700505409,16.06,volibear444,Silver,Kayn,JUNGLE,0,35.95,1,1,0,1,2,0,7,1,-1,-1,1,10,11,3,1.1818181818181819,33449,14325,214,22
TR1_1700490544,16.06,volibear444,Silver,Kayn,JUNGLE,0,35.88333333333333,1,1,0,1,3,0,5,0,1,-2,-4,9,14,7,1.1428571428571428,25682,15454,204,21
TR1_1700464215,16.06,volibear444,Silver,Kayn,JUNGLE,1,41.416666666666664,1,1,1,1,4,2,10,3,2,2,2,11,12,9,1.6666666666666667,40686,18829,242,20
TR1_1700459689,16.06,volibear444,Silver,Kayn,JUNGLE,0,1.4833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,626,4,0
TR1_1700087585,16.06,volibear444,Silver,Kayn,JUNGLE,0,25.133333333333333,0,0,0,0,0,0,2,0,-3,0,-5,3,11,5,0.7272727272727273,11466,9189,137,9
TR1_1699765740,16.06,volibear444,Silver,Kayn,JUNGLE,0,41.13333333333333,0,1,1,0,4,1,10,3,2,1,-1,19,15,6,1.6666666666666667,46614,19540,206,24
